claim_id,policy_id,claim_date,accident_type,weather_condition,injury_involved,claim_amount,claim_report_delay_days,police_report_filed,number_of_previous_claims,fraud_label
5556,9147,2022-08-05,rear_end,rain,True,6954.36,61,True,1,0
5557,9147,2021-12-31,single_vehicle,rain,False,8980.67,16,True,2,0
5558,9151,2025-05-11,rear_end,rain,False,2013.79,10,True,0,0
5559,9159,2026-02-12,rear_end,clear,True,3869.63,2,True,0,0
5560,9160,2025-07-11,rear_end,clear,False,1215.84,3,False,0,0
5561,9162,2025-03-16,rear_end,clear,False,643.76,6,True,0,0
5562,9163,2025-12-28,theft,storm,False,3372.66,19,True,0,1
5563,9163,2026-02-25,weather_related,clear,False,4340.13,12,True,1,0
5564,9163,2026-02-22,theft,rain,False,1214.18,3,True,2,0
5565,9165,2024-09-28,side_collision,storm,False,1118.49,4,True,0,0
5566,9166,2023-03-17,single_vehicle,clear,True,16314.3,8,False,0,0
5567,9168,2025-12-09,theft,clear,False,3996.87,22,True,0,0
5568,9168,2025-10-08,weather_related,clear,False,9339.58,5,True,1,0
5569,9169,2021-09-12,weather_related,rain,False,4662.42,1,False,0,0
5570,9170,2026-01-08,weather_related,rain,True,9014.12,1,False,0,1
5571,9171,2023-09-27,theft,rain,False,749.96,21,False,0,0
5572,9173,2025-06-22,weather_related,clear,False,2622.9,12,True,0,0
5573,9175,2023-10-01,side_collision,storm,False,636.65,2,False,0,0
5574,9176,2022-12-27,theft,rain,True,10293.6,9,True,0,0
5575,9176,2023-02-11,weather_related,clear,False,1712.08,3,False,1,1
5576,9178,2023-05-16,weather_related,snow,False,4185.62,7,True,0,0
5577,9180,2025-08-27,side_collision,clear,False,426.68,2,True,0,0
5578,9180,2025-05-14,rear_end,clear,False,1202.72,17,False,1,0
5579,9180,2025-06-26,weather_related,snow,False,7493.77,1,True,2,0
5580,9182,2021-11-17,weather_related,storm,False,7913.44,3,True,0,0
5581,9183,2025-07-21,side_collision,clear,False,7132.67,3,True,0,0
5582,9184,2023-02-27,side_collision,clear,False,4531.68,10,True,0,0
5583,9187,2025-10-18,side_collision,rain,False,4529.2,5,False,0,0
5584,9190,2024-12-11,weather_related,rain,False,3591.13,16,True,0,1
5585,9190,2025-06-13,weather_related,snow,False,3541.16,33,True,1,0
5586,9196,2023-05-07,rear_end,clear,False,4395.6,3,False,0,0
5587,9197,2022-03-06,rear_end,snow,False,2912.52,40,True,0,0
5588,9198,2025-12-01,theft,clear,False,4411.36,6,True,0,0
5589,9201,2025-03-13,single_vehicle,clear,False,1315.42,42,True,0,0
5590,9203,2023-03-14,rear_end,snow,False,4493.02,8,True,0,0
5591,9206,2026-02-17,rear_end,rain,False,2098.26,3,True,0,0
5592,9209,2025-03-26,rear_end,clear,False,3008.46,5,True,0,0
5593,9211,2024-09-14,side_collision,clear,False,1766.54,6,True,0,0
5594,9213,2025-08-20,side_collision,clear,False,1477.23,2,False,0,0
5595,9214,2023-01-14,side_collision,rain,False,5232.51,57,False,0,0
5596,9214,2023-01-05,single_vehicle,snow,False,4396.4,3,True,1,0
5597,9215,2026-02-20,side_collision,snow,False,5237.34,13,True,0,0
5598,9217,2024-03-06,single_vehicle,rain,False,2240.56,3,True,0,0
5599,9220,2025-12-03,side_collision,rain,True,4463.18,17,False,0,1
5600,9220,2025-10-02,side_collision,rain,True,5255.89,10,True,1,0
5601,9226,2025-11-07,single_vehicle,rain,False,3737.11,6,False,0,0
5602,9227,2024-04-21,side_collision,rain,True,3698.44,36,True,0,0
5603,9227,2023-08-08,side_collision,rain,True,9654.55,60,True,1,0
5604,9228,2023-02-05,single_vehicle,rain,False,6190.35,4,True,0,0
5605,9228,2023-09-28,single_vehicle,storm,True,7016.44,13,True,1,0
5606,9229,2024-01-02,rear_end,rain,False,7161.98,9,True,0,0
5607,9232,2021-06-18,weather_related,rain,False,540.65,40,False,0,0
5608,9232,2021-05-30,weather_related,snow,False,3010.72,1,True,1,0
5609,9237,2024-08-07,single_vehicle,rain,True,3137.39,40,False,0,0
5610,9239,2021-06-14,side_collision,clear,False,1766.4,32,True,0,0
5611,9240,2023-08-28,weather_related,clear,False,593.09,1,True,0,0
5612,9242,2023-06-26,rear_end,clear,True,6646.2,1,True,0,0
5613,9244,2024-03-11,rear_end,clear,False,1777.77,3,True,0,0
5614,9244,2024-10-25,theft,clear,False,3995.64,17,True,1,0
5615,9244,2024-12-06,rear_end,snow,True,3519.93,3,False,2,0
5616,9245,2024-08-15,single_vehicle,clear,False,2219.45,6,True,0,0
5617,9247,2021-11-27,rear_end,clear,False,2634.32,7,False,0,0
5618,9249,2025-12-14,rear_end,clear,False,3854.25,9,False,0,0
5619,9251,2024-01-25,side_collision,rain,True,2836.34,18,False,0,1
5620,9251,2024-01-14,rear_end,clear,True,9200.75,13,False,1,0
5621,9254,2023-04-18,side_collision,clear,False,2513.82,15,True,0,0
5622,9254,2023-08-13,weather_related,clear,False,264.32,4,False,1,0
5623,9258,2024-03-07,rear_end,clear,False,5126.26,20,True,0,0
5624,9259,2023-02-03,weather_related,snow,False,1015.95,2,False,0,0
5625,9260,2025-06-22,weather_related,clear,True,16959.07,33,True,0,0
5626,9260,2025-06-26,weather_related,rain,False,3571.27,34,True,1,0
5627,9261,2025-10-21,side_collision,rain,False,2766.92,11,False,0,0
5628,9262,2024-03-12,single_vehicle,clear,True,17581.0,6,True,0,0
5629,9268,2022-02-24,rear_end,rain,False,5215.14,5,True,0,0
5630,9269,2022-06-02,rear_end,rain,False,4152.51,18,True,0,0
5631,9272,2022-06-13,rear_end,clear,True,3331.81,19,True,0,0
5632,9273,2022-07-31,weather_related,clear,False,480.54,7,False,0,0
5633,9279,2026-02-19,weather_related,rain,False,7373.96,3,True,0,0
5634,9279,2025-12-26,side_collision,clear,False,3461.89,15,True,1,0
5635,9283,2023-07-16,rear_end,clear,True,2063.42,6,True,0,0
5636,9285,2022-08-05,weather_related,clear,False,7745.44,10,True,0,0
5637,9285,2022-08-01,rear_end,storm,False,9917.4,2,False,1,0
5638,9289,2025-09-29,single_vehicle,clear,False,1890.02,5,False,0,0
5639,9290,2022-02-12,theft,clear,False,1899.08,15,False,0,0
5640,9291,2026-02-21,rear_end,clear,False,1133.25,8,True,0,0
5641,9292,2021-11-04,single_vehicle,clear,False,1953.6,12,True,0,0
5642,9295,2025-10-30,side_collision,clear,False,4295.59,6,True,0,0
5643,9300,2025-08-29,weather_related,snow,False,1572.41,19,False,0,0
5644,9301,2022-01-05,weather_related,clear,False,3761.75,109,False,0,0
5645,9304,2025-03-04,side_collision,storm,False,5526.63,2,True,0,0
5646,9306,2025-12-23,side_collision,rain,True,5490.47,8,True,0,0
5647,9308,2022-04-24,single_vehicle,rain,False,2846.49,14,True,0,0
5648,9310,2021-07-27,weather_related,rain,False,2821.97,5,True,0,0
5649,9311,2022-03-04,weather_related,storm,False,1709.1,3,True,0,0
5650,9312,2024-07-14,single_vehicle,clear,True,1582.52,6,False,0,0
5651,9314,2022-07-04,weather_related,storm,False,6444.97,2,True,0,0
5652,9315,2024-06-10,weather_related,rain,True,12934.19,1,False,0,0
5653,9316,2025-08-30,weather_related,rain,True,4849.87,9,True,0,0
5654,9316,2024-10-26,rear_end,clear,False,4563.33,7,True,1,0
5655,9318,2025-07-31,rear_end,clear,False,3299.58,5,True,0,0
5656,9319,2025-11-01,side_collision,snow,True,6560.09,5,True,0,0
5657,9319,2025-07-26,weather_related,clear,False,6355.12,54,True,1,0
5658,9321,2024-05-31,single_vehicle,snow,False,2107.53,4,True,0,0
5659,9323,2025-06-15,rear_end,clear,True,8143.16,1,False,0,0
5660,9324,2025-05-19,single_vehicle,clear,False,3148.47,8,False,0,1
5661,9325,2024-08-25,theft,clear,False,2345.66,11,True,0,0
5662,9327,2025-07-11,single_vehicle,clear,False,670.69,5,True,0,0
5663,9327,2025-01-03,single_vehicle,clear,False,4493.3,2,True,1,0
5664,9328,2025-06-19,weather_related,storm,False,7638.41,17,True,0,0
5665,9329,2024-05-17,weather_related,snow,False,1267.66,14,False,0,0
5666,9331,2023-09-06,side_collision,storm,False,593.26,10,False,0,0
5667,9332,2022-09-22,side_collision,clear,False,4643.45,25,False,0,0
5668,9333,2025-12-18,rear_end,clear,True,4817.7,17,True,0,0
5669,9333,2025-06-02,rear_end,clear,False,905.59,8,True,1,0
5670,9334,2025-06-16,single_vehicle,storm,True,29724.25,5,True,0,1
5671,9334,2026-01-12,weather_related,storm,False,12066.08,4,False,1,0
5672,9334,2025-06-07,rear_end,clear,False,7855.76,17,False,2,0
5673,9334,2026-01-13,side_collision,storm,True,5863.98,3,True,3,0
5674,9335,2023-05-09,rear_end,clear,False,1322.13,18,True,0,0
5675,9336,2024-06-24,weather_related,rain,False,1927.38,2,False,0,0
5676,9338,2025-06-28,rear_end,rain,False,4595.66,6,True,0,0
5677,9339,2024-08-16,side_collision,storm,False,856.75,9,False,0,0
5678,9342,2025-08-31,rear_end,rain,False,5826.13,4,True,0,0
5679,9342,2025-08-10,weather_related,clear,False,753.85,37,True,1,0
5680,9342,2025-12-23,side_collision,clear,False,3334.0,29,False,2,0
5681,9342,2025-11-28,rear_end,snow,True,14583.56,10,True,3,0
5682,9343,2024-10-23,weather_related,clear,False,7399.0,3,True,0,0
5683,9345,2025-12-03,rear_end,clear,True,8303.93,8,True,0,0
5684,9345,2025-10-16,single_vehicle,rain,False,963.17,9,True,1,0
5685,9346,2024-07-12,side_collision,clear,False,2362.13,16,True,0,0
5686,9351,2022-03-21,rear_end,clear,False,1812.19,4,True,0,0
5687,9352,2023-07-13,weather_related,rain,False,4182.22,7,False,0,0
5688,9353,2024-10-20,rear_end,clear,False,995.84,25,False,0,0
5689,9357,2022-12-08,weather_related,clear,False,2191.47,8,False,0,0
5690,9357,2023-06-15,theft,clear,False,2462.57,6,True,1,0
5691,9357,2023-02-23,rear_end,clear,False,5286.4,11,True,2,0
5692,9358,2025-08-21,theft,clear,False,976.75,3,False,0,0
5693,9359,2022-01-13,weather_related,clear,True,4619.31,4,True,0,0
5694,9360,2026-01-09,single_vehicle,storm,False,916.56,12,False,0,0
5695,9362,2021-10-12,rear_end,clear,True,7547.96,14,False,0,0
5696,9363,2025-03-06,weather_related,clear,False,3077.48,7,False,0,0
5697,9367,2022-10-13,rear_end,storm,False,4062.85,10,False,0,0
5698,9368,2025-05-12,weather_related,rain,False,1138.59,9,False,0,0
5699,9368,2025-11-05,single_vehicle,rain,False,3626.11,11,True,1,0
5700,9371,2024-09-05,single_vehicle,clear,True,2900.6,4,True,0,0
5701,9374,2026-02-06,theft,clear,False,7544.64,4,False,0,0
5702,9375,2023-10-02,weather_related,rain,True,7289.88,9,True,0,0
5703,9377,2023-08-19,side_collision,clear,False,1431.8,1,False,0,0
5704,9381,2024-10-15,theft,snow,False,1721.9,5,False,0,1
5705,9381,2024-09-12,single_vehicle,rain,False,2394.66,21,False,1,0
5706,9387,2024-09-27,side_collision,rain,False,2833.05,4,True,0,0
5707,9387,2024-11-16,weather_related,clear,False,2611.3,4,True,1,0
5708,9389,2022-06-15,weather_related,snow,True,5978.82,5,True,0,0
5709,9390,2021-10-14,weather_related,clear,False,11392.09,41,True,0,0
5710,9391,2023-02-23,weather_related,clear,False,498.04,13,True,0,0
5711,9392,2024-01-30,rear_end,rain,True,18447.74,6,True,0,0
5712,9395,2025-12-27,rear_end,clear,False,5341.96,0,False,0,1
5713,9395,2026-01-11,rear_end,rain,False,4164.83,5,True,1,0
5714,9396,2025-11-17,rear_end,rain,False,1132.87,3,True,0,0
5715,9398,2023-08-20,theft,rain,False,907.13,3,True,0,0
5716,9399,2025-01-26,weather_related,clear,True,11694.83,1,True,0,0
5717,9400,2024-07-21,weather_related,rain,False,4894.35,71,True,0,0
5718,9400,2025-03-09,single_vehicle,rain,False,5170.56,0,True,1,0
5719,9401,2025-04-05,side_collision,rain,False,5226.37,19,False,0,0
5720,9402,2023-06-11,weather_related,storm,False,3667.32,19,True,0,0
5721,9406,2026-01-16,rear_end,clear,False,1675.59,16,False,0,0
5722,9407,2024-11-10,rear_end,clear,False,4688.24,107,False,0,0
5723,9408,2026-02-22,theft,clear,True,10295.28,6,True,0,0
5724,9408,2025-07-25,weather_related,rain,False,1811.59,6,True,1,0
5725,9409,2021-09-29,rear_end,rain,False,8652.88,18,False,0,0
5726,9411,2023-12-12,rear_end,rain,False,2003.34,11,False,0,0
5727,9412,2021-05-19,side_collision,storm,False,2373.56,27,False,0,0
5728,9413,2022-11-09,side_collision,clear,True,9390.07,13,False,0,0
5729,9413,2022-12-25,side_collision,clear,True,27236.31,5,True,1,0
5730,9416,2025-03-16,rear_end,rain,False,2840.46,2,False,0,0
5731,9416,2024-09-24,theft,rain,False,3033.25,13,True,1,0
5732,9418,2026-02-14,rear_end,rain,False,4217.99,2,False,0,0
5733,9418,2026-02-17,side_collision,snow,True,1369.07,10,True,1,0
5734,9418,2026-02-18,rear_end,storm,False,3350.29,2,True,2,0
5735,9422,2024-11-28,weather_related,rain,False,761.96,5,False,0,0
5736,9422,2025-09-14,rear_end,clear,False,1286.78,4,True,1,0
5737,9423,2026-02-06,theft,clear,False,6309.5,3,True,0,0
5738,9423,2026-01-24,weather_related,rain,False,7589.35,18,True,1,0
5739,9424,2025-07-15,single_vehicle,clear,False,3992.79,46,True,0,0
5740,9424,2025-03-08,side_collision,rain,False,4008.11,16,True,1,0
5741,9429,2022-03-29,theft,snow,False,7016.21,7,True,0,0
5742,9430,2024-12-15,rear_end,clear,False,8773.89,5,False,0,0
5743,9432,2025-07-01,rear_end,clear,True,17800.34,2,True,0,0
5744,9434,2026-02-06,weather_related,storm,False,2165.59,6,True,0,0
5745,9434,2025-04-04,weather_related,storm,False,1627.49,8,True,1,0
5746,9434,2025-07-21,rear_end,clear,True,8209.72,2,True,2,0
5747,9435,2022-12-14,rear_end,clear,True,6005.89,12,True,0,0
5748,9439,2025-12-26,rear_end,clear,False,7583.57,7,False,0,0
5749,9439,2025-02-15,weather_related,clear,False,9579.57,13,True,1,0
5750,9440,2023-07-23,weather_related,snow,False,6949.14,24,True,0,0
5751,9441,2021-12-21,weather_related,snow,False,3819.96,7,False,0,0
5752,9449,2024-02-05,side_collision,storm,False,6240.56,3,False,0,0
5753,9450,2025-12-31,theft,snow,False,3953.68,9,True,0,0
5754,9453,2023-05-03,weather_related,snow,False,1216.82,5,True,0,0
5755,9454,2022-07-07,single_vehicle,clear,False,3074.11,12,True,0,0
5756,9455,2023-02-03,side_collision,clear,True,3889.89,2,True,0,0
5757,9455,2022-09-11,theft,rain,True,606.87,4,True,1,0
5758,9455,2023-01-06,side_collision,clear,False,4745.53,1,False,2,0
5759,9456,2024-02-25,single_vehicle,clear,False,4664.97,7,True,0,0
5760,9457,2025-10-05,weather_related,clear,False,2426.63,7,True,0,0
5761,9458,2025-10-18,theft,rain,True,10770.07,2,True,0,0
5762,9460,2023-10-24,weather_related,storm,False,1089.04,3,True,0,0
5763,9461,2026-01-15,weather_related,clear,False,10674.09,26,True,0,0
5764,9462,2024-11-10,side_collision,clear,False,1251.66,7,True,0,0
5765,9463,2025-11-24,side_collision,snow,False,1975.27,6,True,0,0
5766,9465,2024-12-03,single_vehicle,clear,True,10228.46,2,True,0,0
5767,9465,2023-10-30,theft,snow,False,1416.22,17,False,1,0
5768,9465,2025-12-06,weather_related,rain,True,4992.29,10,False,2,0
5769,9471,2025-12-16,single_vehicle,clear,False,5170.77,9,False,0,1
5770,9472,2022-04-02,weather_related,clear,False,5783.17,8,True,0,0
5771,9472,2022-12-22,single_vehicle,rain,False,4221.55,7,True,1,0
5772,9474,2023-11-07,theft,clear,False,7232.58,7,True,0,0
5773,9474,2024-02-19,weather_related,clear,True,24075.74,5,False,1,1
5774,9474,2023-08-24,theft,rain,False,3598.99,13,False,2,0
5775,9475,2024-12-10,single_vehicle,storm,False,438.9,2,True,0,0
5776,9476,2023-08-05,theft,clear,False,3922.96,5,False,0,0
5777,9477,2026-03-02,weather_related,rain,True,3088.39,1,True,0,0
5778,9477,2026-03-03,rear_end,storm,False,1061.63,2,True,1,0
5779,9478,2025-08-25,side_collision,clear,True,14869.45,17,False,0,1
5780,9478,2025-10-08,weather_related,snow,False,4196.86,8,True,1,0
5781,9480,2021-07-04,weather_related,clear,False,7696.94,27,False,0,0
5782,9481,2023-10-20,single_vehicle,rain,False,2258.09,4,True,0,0
5783,9481,2025-06-03,side_collision,rain,False,8187.55,53,True,1,0
5784,9483,2023-01-08,rear_end,rain,False,1473.84,3,True,0,0
5785,9484,2021-09-30,weather_related,storm,False,8936.36,3,True,0,0
5786,9485,2022-07-05,rear_end,snow,False,5887.17,15,True,0,0
5787,9488,2022-02-13,rear_end,snow,False,2229.73,45,False,0,0
5788,9491,2025-12-24,single_vehicle,rain,False,6685.26,9,True,0,0
5789,9491,2026-01-06,single_vehicle,storm,False,2031.6,18,False,1,0
5790,9492,2024-11-08,side_collision,rain,True,5068.83,157,True,0,0
5791,9495,2025-12-23,side_collision,clear,True,10718.54,11,True,0,0
5792,9496,2025-01-23,weather_related,rain,True,7022.04,21,True,0,0
5793,9497,2025-04-17,theft,clear,False,6216.88,19,True,0,0
5794,9500,2026-01-11,weather_related,rain,False,1314.76,4,False,0,0
5795,9500,2026-02-23,rear_end,clear,False,4731.54,4,True,1,0
5796,9503,2026-02-11,side_collision,snow,True,11148.89,26,False,0,0
5797,9504,2025-10-24,theft,clear,True,5698.96,1,True,0,0
5798,9506,2025-07-01,weather_related,rain,False,3323.05,2,True,0,0
5799,9506,2024-08-26,single_vehicle,rain,True,5832.14,1,True,1,0
5800,9507,2026-02-19,weather_related,clear,False,7896.95,61,True,0,0
5801,9507,2026-01-18,single_vehicle,rain,False,3997.44,12,True,1,0
5802,9510,2024-10-03,weather_related,rain,True,6589.5,2,True,0,0
5803,9510,2024-04-10,rear_end,rain,False,123.3,13,False,1,0
5804,9510,2024-09-10,side_collision,clear,True,4470.61,13,True,2,0
5805,9513,2022-06-18,side_collision,rain,False,5562.39,10,True,0,0
5806,9516,2024-01-14,rear_end,clear,False,1264.45,19,False,0,0
5807,9516,2024-09-24,weather_related,snow,False,1460.13,7,True,1,0
5808,9517,2024-08-17,side_collision,snow,False,2268.35,3,True,0,0
5809,9519,2022-03-14,single_vehicle,clear,False,3922.58,6,True,0,0
5810,9521,2026-02-04,single_vehicle,clear,False,2506.32,30,False,0,0
5811,9524,2023-09-14,rear_end,clear,False,2819.09,11,True,0,0
5812,9525,2025-07-31,rear_end,rain,False,6709.08,14,False,0,0
5813,9525,2025-04-03,theft,snow,False,903.53,2,True,1,0
5814,9529,2022-06-21,theft,rain,False,6075.83,5,False,0,0
5815,9532,2026-03-01,weather_related,rain,False,3032.35,4,True,0,0
5816,9532,2025-10-01,rear_end,rain,False,2162.95,3,True,1,0
5817,9532,2025-12-23,rear_end,clear,False,4495.48,2,False,2,0
5818,9532,2026-01-20,weather_related,rain,False,4440.7,37,True,3,0
5819,9533,2023-12-01,weather_related,snow,False,1643.06,12,False,0,0
5820,9535,2025-09-12,side_collision,rain,False,5883.48,15,True,0,0
5821,9537,2024-11-01,weather_related,snow,False,5715.05,3,False,0,0
5822,9537,2024-08-25,weather_related,clear,False,7662.32,2,False,1,0
5823,9538,2023-06-10,theft,clear,True,19557.71,43,True,0,1
5824,9539,2023-06-07,rear_end,clear,False,3394.5,6,True,0,0
5825,9548,2025-02-20,weather_related,rain,False,3282.21,18,True,0,0
5826,9548,2025-03-15,weather_related,clear,False,8276.91,3,True,1,0
5827,9549,2026-02-04,rear_end,rain,False,3103.11,2,True,0,0
5828,9551,2022-08-16,weather_related,clear,False,3862.15,10,False,0,0
5829,9552,2025-06-07,side_collision,clear,False,945.66,6,True,0,0
5830,9553,2023-08-18,single_vehicle,rain,False,4857.13,11,True,0,0
5831,9554,2024-08-10,rear_end,clear,False,1301.36,11,True,0,0
5832,9560,2024-12-15,weather_related,rain,False,1075.24,4,True,0,0
5833,9564,2024-01-31,rear_end,snow,False,4684.25,10,True,0,0
5834,9567,2025-03-16,side_collision,rain,False,15833.58,13,True,0,0
5835,9567,2025-03-06,single_vehicle,rain,False,514.33,36,False,1,0
5836,9568,2024-01-27,weather_related,rain,False,4750.19,1,True,0,0
5837,9568,2023-12-30,weather_related,rain,False,11257.76,21,True,1,0
5838,9568,2022-09-20,single_vehicle,clear,False,6296.19,2,True,2,0
5839,9574,2024-11-14,side_collision,rain,False,4887.12,52,True,0,0
5840,9576,2026-01-26,single_vehicle,rain,False,7068.05,10,False,0,1
5841,9578,2025-07-15,theft,rain,False,9386.78,7,True,0,0
5842,9578,2025-09-17,weather_related,clear,True,6734.81,4,True,1,0
5843,9581,2023-05-16,rear_end,clear,False,2514.75,3,True,0,0
5844,9583,2024-11-25,weather_related,clear,False,587.01,8,True,0,0
5845,9584,2024-04-23,single_vehicle,rain,False,1712.25,5,True,0,0
5846,9586,2024-05-02,rear_end,clear,False,1657.54,17,False,0,0
5847,9586,2024-01-18,rear_end,rain,False,3139.95,14,True,1,0
5848,9592,2025-07-16,single_vehicle,rain,True,7066.42,5,True,0,0
5849,9593,2024-04-18,theft,clear,True,2745.1,23,True,0,0
5850,9594,2025-03-20,single_vehicle,clear,False,1883.29,20,True,0,0
5851,9595,2023-01-06,side_collision,clear,False,5800.01,13,False,0,0
5852,9597,2024-03-19,weather_related,rain,False,7804.87,5,True,0,0
5853,9597,2024-03-06,rear_end,rain,False,962.87,6,True,1,0
5854,9598,2022-08-28,rear_end,rain,False,1736.69,3,True,0,0
5855,9598,2024-07-23,rear_end,rain,False,2645.91,3,True,1,0
5856,9599,2026-01-16,theft,clear,False,3941.65,4,True,0,1
5857,9599,2026-02-25,weather_related,rain,False,4264.13,3,True,1,1
5858,9602,2024-10-19,rear_end,clear,False,1123.8,13,True,0,0
5859,9602,2025-08-04,weather_related,rain,False,1380.35,16,False,1,0
5860,9602,2025-04-01,weather_related,rain,False,3390.39,25,False,2,0
5861,9603,2023-03-27,rear_end,clear,False,908.47,2,True,0,0
5862,9605,2022-12-26,single_vehicle,rain,False,4586.03,3,True,0,0
5863,9606,2024-03-17,weather_related,clear,False,2935.45,2,False,0,0
5864,9607,2023-06-26,theft,snow,True,1780.33,15,True,0,1
5865,9609,2022-04-22,side_collision,rain,False,4408.7,2,True,0,0
