policy_id,customer_id,policy_start_date,policy_duration_months,vehicle_type,vehicle_power,vehicle_age,annual_mileage,coverage_type,deductible_amount,annual_premium
5762,3856,2023-08-04,36,city_car,67.5,9,14048,basic,729.0,902.57
5763,3857,2024-11-23,12,sedan,113.6,5,20608,basic,1073.0,1270.26
5764,3857,2026-01-07,12,city_car,105.5,2,14013,premium,420.0,1320.83
5765,3858,2026-02-21,12,SUV,110.0,5,5000,full,615.0,1346.13
5766,3858,2025-06-24,12,sedan,132.2,5,12386,premium,634.0,1519.08
5767,3859,2021-05-15,12,sports_car,180.0,6,16964,basic,909.0,1648.18
5768,3860,2024-01-27,12,sedan,94.0,4,15791,basic,565.0,1150.26
5769,3861,2023-06-08,24,SUV,164.0,2,9049,full,533.0,1709.86
5770,3861,2024-10-02,36,sedan,132.1,7,5000,full,472.0,1678.26
5771,3862,2025-12-31,36,city_car,88.1,10,13189,basic,896.0,1144.86
5772,3862,2024-09-16,12,city_car,60.9,6,14449,full,500.0,1307.87
5773,3863,2022-04-05,12,electric,144.0,13,11646,full,616.0,1627.35
5774,3864,2021-06-27,36,city_car,80.0,5,14684,basic,695.0,1064.85
5775,3864,2025-09-01,12,electric,196.5,1,11507,premium,407.0,1720.27
5776,3865,2022-10-12,12,sports_car,184.7,5,18735,basic,810.0,1661.18
5777,3865,2025-03-04,12,sedan,122.4,6,18912,full,546.0,1488.92
5778,3866,2025-12-29,12,sports_car,286.8,7,18874,basic,1005.0,1921.16
5779,3866,2021-09-14,12,city_car,65.1,5,7437,basic,814.0,1105.23
5780,3867,2022-02-24,12,city_car,72.2,8,15671,premium,376.0,1146.2
5781,3868,2021-12-16,24,SUV,153.5,7,13505,basic,961.0,1355.24
5782,3869,2021-09-29,12,SUV,128.6,5,9624,full,529.0,1592.9
5783,3870,2022-04-28,24,electric,168.1,2,11075,basic,849.0,1569.76
5784,3871,2024-10-15,36,sedan,153.7,4,5449,basic,1091.0,1255.8
5785,3872,2022-03-13,12,sedan,107.2,7,11783,premium,273.0,1174.59
5786,3872,2024-10-18,12,city_car,59.2,10,10829,full,729.0,1169.01
5787,3873,2026-01-22,24,sports_car,216.2,6,15053,full,711.0,2273.23
5788,3873,2022-03-05,12,SUV,130.7,11,15057,full,931.0,1693.15
5789,3874,2024-04-23,12,city_car,110.4,6,5981,basic,1072.0,1109.36
5790,3874,2026-02-08,12,city_car,65.4,3,16020,premium,385.0,1143.02
5791,3875,2024-01-25,24,sports_car,317.6,3,13239,full,313.0,2433.92
5792,3875,2022-07-31,36,sports_car,248.5,7,15886,full,499.0,2204.23
5793,3876,2025-01-25,24,city_car,82.4,9,13988,premium,410.0,1161.19
5794,3877,2021-04-15,12,sports_car,251.2,6,17984,basic,966.0,2041.44
5795,3878,2021-11-05,12,SUV,175.8,8,17598,basic,1192.0,1579.07
5796,3879,2026-02-18,24,SUV,143.7,2,12640,full,542.0,1731.0
5797,3879,2023-03-12,12,city_car,73.5,2,8337,full,615.0,1118.0
5798,3880,2021-07-10,12,sports_car,254.3,5,14073,full,661.0,2010.37
5799,3880,2024-08-31,12,sedan,132.0,6,16140,basic,929.0,1427.26
5800,3881,2024-02-23,12,sedan,120.5,3,13134,basic,812.0,1390.16
5801,3881,2022-07-20,12,sedan,80.0,2,17303,premium,414.0,1179.73
5802,3882,2025-05-10,12,city_car,75.4,7,19485,full,491.0,1265.09
5803,3883,2026-02-20,12,city_car,76.0,7,16073,full,776.0,1398.05
5804,3883,2021-09-13,12,sports_car,279.6,5,12988,full,690.0,2339.15
5805,3884,2025-07-31,12,electric,146.1,4,14729,premium,439.0,1504.32
5806,3885,2023-04-03,36,SUV,115.5,4,8071,basic,1018.0,1220.51
5807,3885,2024-11-05,24,SUV,139.7,5,16079,full,475.0,1548.53
5808,3886,2026-02-16,36,city_car,78.3,10,10662,basic,853.0,1218.55
5809,3886,2021-12-10,12,city_car,63.3,8,14688,basic,925.0,1075.75
5810,3887,2024-07-15,24,SUV,187.4,8,7839,full,522.0,1708.41
5811,3888,2022-12-03,12,city_car,63.0,5,12072,basic,1147.0,824.52
5812,3889,2026-02-11,12,SUV,166.9,9,15227,full,651.0,1845.76
5813,3889,2023-07-09,12,city_car,80.9,5,13380,full,595.0,1369.24
5814,3890,2024-07-09,12,sedan,117.6,2,10592,full,711.0,1561.84
5815,3890,2024-07-23,36,electric,130.7,4,16476,basic,768.0,1254.16
5816,3891,2021-09-11,24,SUV,211.7,4,18359,basic,964.0,1823.93
5817,3892,2026-02-16,12,city_car,59.4,3,7325,full,619.0,1157.78
5818,3892,2022-12-19,24,city_car,78.2,2,14517,basic,989.0,1031.23
5819,3893,2025-09-16,12,sports_car,324.4,7,12726,full,538.0,2431.72
5820,3893,2025-07-11,36,city_car,68.2,3,13442,premium,262.0,1183.21
5821,3894,2025-03-05,12,sports_car,238.0,3,16504,basic,776.0,1996.01
5822,3894,2026-02-04,24,city_car,51.0,9,8714,basic,747.0,826.15
5823,3895,2022-08-07,36,city_car,88.8,9,14784,premium,288.0,1241.35
5824,3895,2025-09-15,24,city_car,89.7,9,14410,premium,392.0,1369.51
5825,3896,2024-07-11,24,sports_car,195.2,10,8916,full,508.0,1804.96
5826,3897,2025-05-08,12,SUV,177.8,3,11329,basic,777.0,1663.71
5827,3897,2021-07-23,12,city_car,51.5,4,12128,full,559.0,1287.12
5828,3898,2024-09-10,12,sedan,132.5,8,20242,full,567.0,1489.21
5829,3899,2024-08-17,24,city_car,66.6,2,15890,full,679.0,1038.25
5830,3899,2024-05-17,12,electric,153.7,2,9389,full,574.0,1709.07
5831,3900,2021-10-07,12,SUV,130.8,8,12451,basic,1124.0,1261.78
5832,3901,2025-02-09,12,sedan,135.8,9,13517,premium,282.0,1482.55
5833,3901,2021-08-26,12,SUV,151.7,6,11877,full,623.0,1697.42
5834,3902,2022-03-04,12,city_car,75.2,3,15734,basic,510.0,1033.92
5835,3903,2024-02-11,12,sedan,94.7,4,10164,basic,750.0,1186.09
5836,3904,2023-06-28,12,electric,108.6,3,6255,full,355.0,1685.7
5837,3905,2025-06-17,24,electric,90.0,3,6368,basic,982.0,1164.97
5838,3905,2021-11-03,12,electric,149.3,2,15616,full,613.0,1546.84
5839,3906,2021-04-24,36,city_car,100.2,5,12205,full,445.0,1463.58
5840,3907,2023-07-08,12,SUV,217.7,9,15876,basic,963.0,1987.56
5841,3908,2022-12-21,12,city_car,100.6,13,12613,full,578.0,1409.05
5842,3908,2025-04-24,12,electric,130.0,3,11201,full,600.0,1653.99
5843,3909,2022-06-01,12,city_car,70.0,4,11289,basic,940.0,1015.28
5844,3909,2021-07-28,36,electric,115.1,9,22693,full,518.0,1436.67
5845,3910,2023-10-04,24,sedan,110.5,2,11110,basic,956.0,1210.68
5846,3911,2021-08-12,12,SUV,193.8,6,7217,basic,1147.0,1869.18
5847,3911,2024-12-24,12,sedan,124.2,9,13783,premium,579.0,1425.51
5848,3912,2025-01-08,12,sedan,131.1,5,12019,full,631.0,1429.7
5849,3913,2025-02-17,12,city_car,91.3,3,8577,basic,820.0,1226.38
5850,3913,2024-08-26,12,sedan,126.5,4,11823,basic,798.0,1166.76
5851,3914,2021-05-13,12,sedan,80.9,3,7913,basic,860.0,1291.09
5852,3915,2024-04-11,36,sedan,104.7,4,16052,basic,778.0,1099.93
5853,3915,2021-09-18,12,SUV,130.3,6,17569,basic,864.0,1337.18
5854,3916,2025-11-24,24,sedan,125.0,12,16960,basic,847.0,1331.04
5855,3917,2024-08-15,24,SUV,191.3,9,16160,basic,972.0,1680.15
5856,3917,2025-06-25,12,city_car,73.1,11,12950,premium,381.0,1186.61
5857,3918,2022-07-09,24,city_car,60.2,3,8206,basic,964.0,1264.21
5858,3919,2022-02-23,24,sedan,132.3,3,14644,basic,811.0,1443.53
5859,3919,2025-08-06,36,city_car,109.4,13,9396,basic,731.0,1309.8
5860,3920,2026-02-08,24,sedan,133.3,5,8846,premium,200.0,1665.72
5861,3921,2021-04-30,12,sports_car,242.1,10,15673,full,624.0,2069.69
5862,3921,2025-12-02,12,sports_car,236.2,6,14124,full,453.0,2055.9
5863,3922,2023-05-18,36,city_car,60.1,10,12736,full,543.0,1164.65
5864,3923,2021-11-02,12,sedan,132.2,9,14466,full,588.0,1483.42
5865,3923,2023-09-21,12,city_car,89.4,9,15274,premium,341.0,1131.26
5866,3924,2021-11-05,12,SUV,155.1,7,12628,basic,647.0,1552.28
5867,3925,2024-03-22,24,SUV,174.0,5,11166,premium,200.0,1656.52
5868,3925,2024-04-17,12,sedan,98.5,5,13171,premium,380.0,1380.14
5869,3926,2025-04-25,12,SUV,195.7,14,16172,full,424.0,1951.83
5870,3926,2021-09-02,36,sedan,143.0,4,20171,full,540.0,1641.55
5871,3927,2025-09-28,24,SUV,203.7,4,18598,full,574.0,1870.83
5872,3927,2026-01-10,12,sedan,135.3,4,10346,full,793.0,1793.15
5873,3928,2022-12-15,12,city_car,84.0,5,17707,full,451.0,1273.77
5874,3928,2024-08-30,12,sedan,143.8,10,8589,full,614.0,1594.96
5875,3929,2022-09-23,12,SUV,164.4,2,13828,basic,911.0,1486.69
5876,3929,2023-01-24,12,sports_car,312.3,4,13906,full,411.0,2455.56
5877,3930,2023-08-17,12,sedan,119.8,9,9068,full,300.0,1536.37
5878,3930,2022-08-05,12,city_car,55.3,2,8245,basic,1072.0,948.21
5879,3931,2021-09-06,36,city_car,65.6,1,20432,premium,330.0,1002.59
5880,3931,2024-04-22,12,city_car,90.7,3,6671,premium,338.0,1361.2
5881,3932,2024-10-01,12,sedan,112.6,7,14347,basic,824.0,1266.81
5882,3933,2023-09-11,12,sedan,93.0,5,11112,basic,1177.0,1096.22
5883,3934,2026-02-14,24,sedan,123.9,5,8682,full,547.0,1711.92
5884,3935,2024-06-05,12,city_car,79.7,2,15367,basic,1024.0,1016.04
5885,3936,2022-02-02,36,sports_car,287.8,5,17387,full,560.0,2517.95
5886,3937,2025-09-24,24,city_car,85.1,11,13668,full,619.0,1330.51
5887,3937,2025-08-19,36,SUV,163.5,8,12924,premium,506.0,1753.37
5888,3938,2021-07-28,24,sedan,135.8,3,7812,basic,957.0,1487.88
5889,3939,2024-01-05,36,city_car,74.3,5,10656,full,641.0,1403.61
5890,3940,2025-04-09,12,SUV,179.2,12,20444,premium,384.0,1838.07
5891,3941,2022-03-10,12,city_car,107.8,9,11285,basic,1171.0,1322.7
5892,3942,2023-09-08,12,electric,131.5,2,14264,basic,1025.0,1341.11
5893,3943,2023-06-29,12,city_car,68.2,1,16434,basic,867.0,1030.28
5894,3943,2021-04-27,12,sports_car,226.6,3,18431,full,517.0,2051.53
5895,3944,2021-04-12,24,city_car,51.1,3,6687,basic,779.0,1044.03
5896,3944,2024-06-28,12,city_car,74.0,7,13064,basic,780.0,1095.62
5897,3945,2022-03-14,12,sedan,126.9,1,8635,premium,297.0,1478.65
5898,3946,2023-09-22,12,city_car,89.0,2,15061,basic,1005.0,1384.35
5899,3947,2024-04-04,24,city_car,80.8,7,21809,basic,1133.0,1092.38
5900,3948,2023-10-01,12,sedan,86.8,3,15801,full,374.0,1480.2
5901,3948,2024-03-13,12,SUV,156.1,6,17572,basic,764.0,1286.17
5902,3949,2024-01-06,36,SUV,163.4,5,15807,basic,946.0,1580.65
5903,3949,2021-07-10,36,city_car,83.5,7,8721,premium,326.0,1335.77
5904,3950,2021-06-12,12,SUV,139.5,3,15147,basic,846.0,1441.18
5905,3950,2022-10-07,12,SUV,147.4,6,11256,premium,203.0,1588.45
5906,3951,2023-05-24,24,sedan,115.7,2,12687,basic,892.0,1265.96
5907,3952,2022-03-03,12,city_car,65.2,1,18900,basic,1072.0,1059.96
5908,3952,2025-08-06,36,city_car,113.1,7,11574,premium,417.0,1432.39
5909,3953,2021-08-26,12,SUV,163.4,4,13212,premium,344.0,1709.97
5910,3953,2022-11-13,12,city_car,72.0,1,7250,full,300.0,1209.38
5911,3954,2023-02-03,12,city_car,84.2,9,7637,full,718.0,1540.34
5912,3955,2024-08-28,36,sedan,129.5,13,13044,full,634.0,1462.42
5913,3956,2022-08-26,36,sedan,99.1,6,12025,basic,870.0,1159.45
5914,3956,2022-12-10,24,city_car,103.6,6,8962,premium,507.0,1281.28
5915,3957,2022-10-26,12,electric,171.7,6,13880,basic,687.0,1518.4
5916,3957,2023-04-20,12,city_car,50.0,12,12040,basic,760.0,759.24
5917,3958,2025-08-31,24,SUV,175.3,11,9936,basic,1022.0,1489.14
5918,3959,2024-06-23,12,sedan,115.1,8,17690,premium,591.0,1487.45
5919,3959,2023-11-29,24,sedan,92.7,2,22128,basic,885.0,1062.84
5920,3960,2023-08-16,12,electric,117.0,9,19734,basic,954.0,1327.83
5921,3961,2024-08-07,36,city_car,83.4,3,5841,basic,861.0,1007.2
5922,3961,2022-10-03,24,sports_car,242.9,2,11774,premium,426.0,2100.03
5923,3962,2023-03-16,12,city_car,82.7,4,5000,basic,890.0,1147.92
5924,3962,2023-05-24,24,sedan,108.6,5,12477,full,785.0,1482.44
5925,3963,2021-12-13,36,city_car,68.2,6,16302,premium,357.0,1138.93
5926,3964,2026-01-17,12,SUV,150.5,3,17096,basic,909.0,1543.61
5927,3965,2025-11-30,12,city_car,82.0,7,17468,full,586.0,1242.67
5928,3965,2022-12-11,12,sedan,146.1,3,16042,full,700.0,1687.59
5929,3966,2021-04-09,12,city_car,81.7,5,13004,premium,550.0,1164.56
5930,3967,2022-01-25,36,city_car,75.5,6,10973,full,545.0,1301.58
5931,3968,2025-08-06,12,city_car,90.2,7,13583,premium,492.0,1160.9
5932,3969,2021-09-08,36,city_car,78.8,5,5000,premium,478.0,1259.5
5933,3970,2021-06-18,12,sports_car,307.5,15,8708,premium,304.0,2273.1
5934,3971,2023-02-22,12,city_car,88.6,7,10595,basic,854.0,1286.49
5935,3972,2023-03-02,12,SUV,173.0,4,14926,basic,1034.0,1537.71
5936,3972,2023-03-11,12,sedan,106.8,3,7098,basic,731.0,1351.32
5937,3973,2026-01-24,12,sedan,147.1,7,5000,premium,504.0,1441.45
5938,3974,2022-08-24,36,sedan,143.5,2,8835,premium,268.0,1453.91
5939,3975,2025-05-30,12,sedan,113.1,4,18680,basic,958.0,1112.94
5940,3975,2022-08-13,12,city_car,94.6,2,14658,basic,1133.0,1060.0
5941,3976,2025-10-23,12,sedan,147.1,8,13385,basic,1073.0,1561.89
5942,3977,2025-06-17,36,SUV,150.9,6,5143,basic,876.0,1469.72
5943,3977,2024-12-15,12,city_car,96.8,14,12176,basic,887.0,1221.57
5944,3978,2025-11-26,12,sedan,133.6,4,5000,basic,865.0,1294.49
5945,3978,2024-11-07,12,sports_car,257.3,9,19060,basic,817.0,2051.36
5946,3979,2022-09-06,12,city_car,67.9,7,7272,full,584.0,1321.54
5947,3979,2022-08-11,24,SUV,127.1,5,12158,premium,471.0,1529.28
5948,3980,2024-03-16,12,city_car,82.5,6,11288,basic,893.0,1234.72
5949,3980,2022-11-07,12,city_car,60.6,9,16194,basic,614.0,968.69
5950,3981,2022-08-16,12,sedan,116.2,9,20905,premium,380.0,1423.97
5951,3982,2025-11-24,36,electric,155.2,7,13787,basic,681.0,1533.56
5952,3983,2026-02-14,24,sedan,151.3,6,21512,basic,1082.0,1528.01
5953,3984,2025-04-21,12,sports_car,237.6,8,14575,basic,1105.0,2021.43
5954,3985,2023-03-03,24,city_car,65.8,6,8245,basic,864.0,1061.28
5955,3986,2023-04-22,24,sedan,123.2,2,7062,full,697.0,1460.85
5956,3987,2025-06-03,24,sports_car,245.5,6,12309,premium,388.0,2236.74
5957,3987,2025-01-05,36,sedan,114.0,3,8542,premium,406.0,1336.86
5958,3988,2022-08-06,12,sedan,88.9,6,11186,full,850.0,1374.72
5959,3988,2025-05-11,36,sedan,109.3,2,12208,basic,840.0,1302.91
5960,3989,2022-03-01,12,SUV,146.4,2,13957,full,617.0,1593.12
5961,3989,2024-05-07,12,city_car,75.3,7,7445,basic,884.0,958.83
5962,3990,2024-01-07,24,sports_car,264.2,5,9129,full,555.0,2213.43
5963,3991,2022-11-03,12,SUV,172.8,4,15215,basic,856.0,1543.13
5964,3991,2022-05-24,12,SUV,132.4,5,13768,basic,1013.0,1495.96
5965,3992,2021-05-31,24,sports_car,262.6,3,9940,basic,660.0,2141.35
5966,3993,2025-06-29,12,electric,148.2,4,14195,full,676.0,1746.77
5967,3993,2022-07-31,36,SUV,165.7,3,13622,basic,987.0,1705.95
5968,3994,2025-10-10,12,sports_car,180.0,7,18375,premium,313.0,1817.15
5969,3995,2022-06-26,12,electric,133.5,6,13996,basic,755.0,1313.35
5970,3996,2022-07-03,12,sedan,156.7,6,14245,basic,945.0,1551.33
5971,3997,2025-04-06,24,SUV,157.1,7,13175,basic,731.0,1595.33
5972,3997,2026-01-28,24,electric,144.9,6,16785,basic,1054.0,1386.58
5973,3998,2026-01-30,12,city_car,80.1,11,16235,premium,314.0,1164.27
5974,3999,2024-12-10,12,sedan,131.1,3,14847,basic,942.0,1407.21
5975,3999,2023-07-22,24,city_car,66.8,10,10338,full,468.0,1324.75
5976,4000,2025-10-23,12,city_car,71.2,4,6539,full,641.0,1325.18
5977,4000,2026-02-26,36,sedan,115.8,3,14099,full,711.0,1488.91
5978,4001,2021-07-11,12,city_car,75.9,9,16683,basic,733.0,1096.49
5979,4001,2025-10-01,24,SUV,209.1,6,13538,basic,741.0,1583.93
5980,4002,2024-07-11,12,sedan,99.8,9,17588,basic,862.0,1240.99
5981,4003,2025-05-13,24,city_car,67.4,4,12343,premium,309.0,1047.09
5982,4004,2022-04-18,12,sedan,125.2,11,13459,basic,677.0,1181.8
5983,4004,2025-05-20,12,sports_car,218.3,7,12726,full,634.0,2214.09
5984,4005,2025-12-12,12,SUV,144.0,2,20010,basic,856.0,1459.61
5985,4005,2022-03-20,12,SUV,134.8,6,6950,premium,399.0,1454.19
5986,4006,2025-07-02,12,SUV,129.0,8,9743,premium,200.0,1557.89
5987,4007,2025-12-19,12,city_car,104.1,5,9882,basic,928.0,1329.37
5988,4007,2025-10-31,12,electric,124.8,4,15246,basic,903.0,1225.19
5989,4008,2023-12-10,24,sports_car,221.0,6,14373,basic,796.0,1776.53
5990,4009,2021-06-08,24,city_car,106.8,5,17083,full,725.0,1640.39
5991,4010,2022-08-30,12,city_car,56.2,3,7926,full,630.0,1207.69
5992,4010,2024-01-19,36,SUV,134.8,4,13953,premium,477.0,1402.94
5993,4011,2025-06-29,24,city_car,104.2,3,20712,basic,854.0,1320.6
5994,4012,2025-09-03,24,sedan,126.9,15,17218,basic,889.0,1447.01
5995,4012,2023-04-25,36,sedan,116.9,3,12536,basic,1049.0,1471.72
5996,4013,2024-09-06,12,SUV,184.1,3,5000,full,719.0,1745.0
5997,4014,2023-05-03,24,city_car,56.2,3,14867,full,592.0,1116.29
5998,4015,2025-10-17,12,city_car,77.9,2,17693,full,543.0,1242.73
5999,4015,2022-11-23,12,sedan,135.8,14,17074,full,649.0,1559.04
6000,4016,2023-11-18,12,sedan,108.0,7,10347,full,664.0,1452.99
6001,4017,2025-10-05,36,city_car,79.1,5,6852,full,646.0,1183.66
6002,4018,2025-03-22,12,SUV,126.1,7,15536,full,691.0,1417.5
6003,4019,2025-09-26,12,sports_car,255.0,1,5945,basic,933.0,1859.97
6004,4019,2023-09-25,12,electric,111.4,1,17358,basic,847.0,1221.56
6005,4020,2025-05-26,12,city_car,75.3,3,11512,full,564.0,1200.93
6006,4021,2022-12-14,24,city_car,67.9,5,15365,full,605.0,1297.84
6007,4021,2023-06-12,12,electric,151.9,3,21296,full,460.0,1627.17
6008,4022,2025-07-28,24,SUV,167.2,3,17966,full,589.0,1880.44
6009,4023,2023-04-04,36,SUV,142.7,6,11515,basic,846.0,1605.17
6010,4024,2023-12-16,12,sedan,140.4,7,12081,premium,389.0,1507.69
6011,4025,2024-08-19,12,SUV,185.9,6,18550,full,565.0,1917.11
6012,4026,2023-05-27,24,SUV,158.0,3,15247,premium,333.0,1584.84
6013,4026,2022-01-29,24,electric,169.8,3,18761,premium,335.0,1728.88
6014,4027,2024-01-30,36,SUV,184.4,5,11839,full,857.0,1825.29
6015,4027,2023-04-08,12,city_car,73.9,5,15587,full,814.0,1236.44
6016,4028,2024-10-15,36,electric,142.5,7,9258,full,558.0,1751.73
6017,4029,2023-10-02,24,SUV,144.2,4,16225,premium,439.0,1636.2
6018,4030,2021-03-28,12,sedan,142.9,5,17976,basic,892.0,1343.95
6019,4031,2023-06-08,24,sedan,139.1,10,10551,full,456.0,1726.65
6020,4032,2023-03-19,12,sports_car,180.5,2,7713,basic,897.0,1500.93
6021,4033,2023-03-24,36,city_car,62.0,13,13198,basic,1068.0,977.98
6022,4034,2024-03-18,24,sedan,104.1,11,15943,premium,545.0,1259.85
6023,4034,2022-09-20,36,city_car,90.9,9,7979,full,721.0,1361.05
6024,4035,2024-09-22,12,city_car,55.2,8,12004,basic,1121.0,965.54
6025,4036,2025-11-13,12,city_car,84.1,4,11903,basic,833.0,1043.32
6026,4036,2022-07-22,12,sports_car,278.2,5,15089,full,602.0,2198.55
6027,4037,2023-12-27,12,city_car,53.3,5,14817,premium,361.0,1061.88
6028,4037,2021-11-05,24,city_car,86.8,4,18183,basic,944.0,1184.65
6029,4038,2021-03-18,12,electric,126.3,3,13799,premium,521.0,1451.13
6030,4039,2023-10-19,12,city_car,72.9,2,5000,full,707.0,1239.77
6031,4039,2022-11-02,12,sedan,142.2,11,9206,basic,784.0,1349.76
6032,4040,2023-05-24,12,sports_car,284.1,11,16455,basic,823.0,2045.6
6033,4041,2021-08-27,12,city_car,81.3,6,14808,basic,787.0,1116.57
6034,4041,2024-05-03,24,city_car,72.8,10,12147,premium,461.0,1286.25
6035,4042,2023-04-16,12,city_car,64.0,8,5000,premium,375.0,1134.69
6036,4043,2023-10-04,36,city_car,89.7,7,13371,full,515.0,1401.39
6037,4043,2021-05-27,24,sedan,158.2,7,8450,basic,802.0,1482.21
6038,4044,2021-10-26,12,electric,163.0,3,19825,basic,818.0,1677.35
6039,4045,2021-11-12,24,city_car,63.6,4,14872,basic,782.0,931.35
6040,4045,2024-05-27,12,city_car,69.6,9,14073,full,419.0,1200.77
6041,4046,2022-02-07,24,SUV,181.7,3,13668,full,499.0,1919.57
6042,4047,2022-08-22,12,SUV,188.9,3,17825,basic,709.0,1606.84
6043,4048,2021-11-25,24,SUV,220.5,5,14766,basic,750.0,2003.33
6044,4048,2021-09-19,12,sports_car,262.8,4,12473,basic,839.0,2012.85
6045,4049,2022-02-26,12,electric,123.7,2,10303,premium,509.0,1627.61
6046,4050,2021-11-29,24,city_car,80.7,7,13291,basic,1084.0,1130.43
6047,4050,2026-02-21,12,city_car,82.6,9,16238,premium,333.0,1252.39
6048,4051,2024-03-21,12,SUV,136.8,4,12000,basic,995.0,1217.1
6049,4052,2024-10-15,36,city_car,86.6,6,15160,full,603.0,1230.76
6050,4053,2025-01-21,24,city_car,59.7,4,20720,full,585.0,1138.66
6051,4053,2024-07-25,12,city_car,83.7,2,12210,premium,417.0,1356.52
6052,4054,2024-06-18,36,sports_car,257.3,8,13307,basic,942.0,1962.75
6053,4055,2022-01-22,24,SUV,201.5,10,8544,full,697.0,1794.73
6054,4055,2022-02-21,12,sports_car,274.9,7,7395,premium,380.0,2195.13
6055,4056,2021-08-29,24,sedan,159.2,5,10030,full,367.0,1556.68
6056,4056,2025-12-25,24,SUV,171.1,3,11475,basic,937.0,1471.44
6057,4057,2025-05-17,36,sedan,117.7,2,17136,premium,247.0,1225.63
6058,4057,2025-07-23,12,city_car,110.4,6,6981,premium,428.0,1435.27
6059,4058,2022-04-07,24,city_car,93.1,3,12792,premium,448.0,1214.71
6060,4058,2024-02-20,12,city_car,94.3,6,18367,basic,956.0,1328.12
6061,4059,2025-01-05,12,sports_car,268.7,4,10244,basic,760.0,2021.12
6062,4060,2024-09-06,12,city_car,64.3,12,13864,full,681.0,1197.17
6063,4060,2021-07-28,24,electric,153.6,7,13678,basic,754.0,1279.63
6064,4061,2025-09-26,12,sedan,126.8,8,13497,basic,749.0,1239.98
6065,4062,2022-10-07,24,electric,145.5,2,15049,premium,200.0,1581.49
6066,4063,2023-11-27,12,city_car,62.2,1,18241,basic,795.0,1077.15
6067,4063,2024-10-10,36,city_car,97.7,7,11261,premium,347.0,1187.25
6068,4064,2022-11-24,24,sedan,123.6,6,15152,premium,414.0,1402.92
6069,4065,2021-06-19,12,electric,169.2,10,5000,basic,848.0,1484.64
6070,4065,2024-07-01,24,city_car,63.1,3,15504,full,585.0,1227.51
6071,4066,2023-12-07,12,sports_car,223.6,5,17236,basic,1024.0,1858.2
6072,4067,2023-02-20,12,city_car,112.2,8,11292,full,654.0,1527.79
6073,4067,2023-09-22,12,electric,126.4,4,10076,full,420.0,1536.97
6074,4068,2021-04-14,24,electric,123.4,4,14433,full,715.0,1666.94
6075,4069,2021-06-09,12,city_car,56.8,9,9360,full,699.0,1230.76
6076,4069,2024-07-30,12,sedan,130.4,11,9602,basic,733.0,1341.22
6077,4070,2022-08-09,36,sedan,134.1,6,19999,basic,808.0,1351.73
6078,4070,2025-02-02,24,city_car,100.9,8,11105,premium,357.0,1335.21
6079,4071,2021-05-08,12,sedan,95.9,6,15831,premium,423.0,1366.4
6080,4071,2025-01-26,24,city_car,73.1,12,13369,basic,1008.0,1253.33
6081,4072,2024-12-01,12,city_car,55.6,10,20565,basic,822.0,1028.36
6082,4072,2025-12-06,12,city_car,82.8,3,10776,full,637.0,1498.18
6083,4073,2023-08-26,12,city_car,64.1,6,11765,basic,1125.0,859.24
6084,4073,2025-06-11,12,sedan,131.6,8,16502,basic,903.0,1350.17
6085,4074,2021-05-08,36,SUV,147.0,3,15277,premium,483.0,1498.54
6086,4075,2024-12-25,24,sports_car,226.3,10,14941,basic,1131.0,1787.16
6087,4076,2024-05-27,36,city_car,78.3,4,18636,basic,977.0,1112.21
6088,4076,2022-05-04,12,city_car,94.2,12,20218,basic,738.0,1231.07
6089,4077,2023-02-02,12,city_car,50.0,5,13181,full,672.0,1015.59
6090,4078,2024-09-17,24,sports_car,225.4,9,13051,basic,702.0,1630.44
6091,4079,2023-04-01,12,city_car,78.0,7,18816,full,300.0,1368.53
6092,4079,2023-05-04,12,SUV,178.8,11,17812,full,596.0,1845.99
6093,4080,2024-09-02,36,city_car,90.2,6,12424,full,651.0,1458.83
6094,4080,2024-09-13,24,sedan,129.8,3,10921,full,477.0,1565.79
6095,4081,2023-01-23,12,SUV,121.8,2,21936,basic,856.0,1435.76
6096,4081,2025-08-28,12,city_car,66.0,11,9456,full,597.0,1088.49
6097,4082,2022-04-22,12,city_car,76.6,7,12764,basic,750.0,990.25
6098,4082,2023-09-30,24,city_car,61.1,3,13151,basic,875.0,1118.6
6099,4083,2025-02-19,12,SUV,169.3,10,15571,full,747.0,1745.9
6100,4084,2025-06-03,12,city_car,64.0,4,8193,premium,697.0,1153.24
6101,4085,2021-11-17,12,city_car,80.8,2,14076,full,521.0,1159.16
6102,4085,2025-07-24,24,SUV,174.4,3,11775,premium,314.0,1623.25
